timestamp,approach,turn,length_ft,speed_mph,phase,light,seconds_of_light_state,seconds_since_green,recent_free_flow_speed_mph,calibration_free_flow_speed_mph,include_in_approach_data,zone_id
20161003T110100.7,E,S,34,30,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110104.5,E,R,13,12,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110117.2,E,S,21,42,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110139,E,S,15,43,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110154.3,E,R,13,1,2,R,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110241.7,E,S,10,13,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110245.5,E,S,23,9,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110244.5,E,R,15,11,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110243.8,E,S,17,16,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110246.3,E,S,9,32,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110240.9,E,S,16,11,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110246.6,E,S,12,15,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110248.2,E,S,20,24,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110250.8,E,S,11,15,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110250.2,E,S,16,17,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110252.2,E,S,14,23,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110253.9,E,S,20,25,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110252.3,E,S,18,26,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110254.4,E,S,20,28,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110256.1,E,S,6,23,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110300.0,E,S,17,35,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110257.8,E,S,18,29,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110257.5,E,R,11,13,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110304.0,E,S,10,42,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110303.4,E,R,16,13,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110309.1,E,S,10,39,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110316.0,E,S,21,43,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110314.2,E,R,16,16,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110348.4,E,R,7,3,2,R,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110449.2,E,S,19,15,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110450.8,E,S,15,10,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110451.9,E,S,15,18,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110453.7,E,S,20,21,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110454.7,E,S,14,18,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110455.9,E,S,8,11,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110457.9,E,S,5,23,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110457.3,E,R,17,16,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110452.8,E,R,14,10,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110500.4,E,S,8,29,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110503.1,E,S,16,32,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110502.3,E,S,12,29,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110505.3,E,S,13,28,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110508.5,E,S,10,42,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110512.8,E,R,15,22,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110519.5,E,S,10,51,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110623.1,E,S,14,16,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110621.2,E,S,12,9,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110620.0,E,S,11,14,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110623.5,E,S,14,11,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110625.2,E,S,15,19,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110631.1,E,S,11,24,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110627.6,E,S,14,24,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110636.3,E,S,6,23,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110639.2,E,S,17,26,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110644.5,E,S,11,40,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110652.0,E,S,44,46,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110655.0,E,R,18,13,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110723.5,E,R,16,5,2,R,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110810.0,E,S,15,12,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110811.2,E,S,12,4,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110813.2,E,S,6,16,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110813.8,E,S,6,12,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110815.9,E,S,12,17,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110820.2,E,S,24,21,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110822.4,E,S,39,29,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110830.9,E,S,16,40,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110838.3,E,S,6,42,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110840.7,E,S,14,43,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T110842.3,E,S,15,43,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111019.0,E,S,18,12,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111025.8,E,S,15,48,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111021.1,E,S,18,14,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111022.6,E,S,8,17,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111022.2,E,S,13,12,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111025.1,E,S,14,21,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111026.1,E,S,23,21,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111027.5,E,S,14,19,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111028.4,E,S,13,22,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111032.7,E,S,8,36,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111020.2,E,S,9,9,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111152.1,E,S,9,17,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111150.4,E,S,19,4,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111150.1,E,S,11,8,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111155.4,E,S,11,18,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111156.1,E,S,10,12,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111200.2,E,S,18,27,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111200.2,E,S,21,23,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111158.7,E,S,20,21,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111203.1,E,S,10,25,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111202.4,E,S,13,24,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111204.6,E,S,16,26,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111206.7,E,S,10,25,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111213.7,E,S,8,52,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111210.8,E,R,15,14,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111217.7,E,S,8,32,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111221.8,E,S,14,37,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111224.9,E,S,13,42,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111232.0,E,S,15,42,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111240.2,E,S,17,43,2,Y,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111304.5,E,R,14,7,2,R,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111312.9,E,R,28,23,2,R,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111340.7,E,S,6,10,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111341.6,E,S,10,6,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111342.9,E,S,18,16,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111344.4,E,S,9,17,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111344.8,E,S,9,16,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111346.6,E,S,10,16,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111348.5,E,S,15,23,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111348.5,E,S,12,17,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111350.1,E,S,18,22,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111350.3,E,S,20,23,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111351.7,E,S,18,26,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111352.0,E,S,12,26,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111354.3,E,S,13,22,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111356.7,E,S,11,37,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111357.1,E,S,10,28,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111401.0,E,S,24,37,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111401.4,E,S,12,28,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111403.6,E,S,15,35,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111403.6,E,S,17,26,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111406.1,E,S,9,36,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111409.4,E,S,6,29,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111417.2,E,S,13,41,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111432.3,E,S,12,40,2,Y,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111530.9,E,S,14,7,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111533.5,E,S,20,20,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111530.7,E,S,8,16,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111535.0,E,S,14,20,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111536.9,E,S,9,19,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111536.9,E,S,12,16,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111538.8,E,S,7,19,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111541.2,E,S,12,24,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111544.1,E,S,18,42,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111542.9,E,S,9,21,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111540.4,E,R,13,13,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111545.0,E,S,15,19,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111547.1,E,S,16,20,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111552.5,E,S,15,44,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111551.5,E,S,33,27,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111552.5,E,S,10,16,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111556.3,E,S,5,34,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111600.4,E,S,12,25,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111556.0,E,R,12,14,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111558.2,E,R,17,24,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111557.9,E,R,31,14,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111602.5,E,S,19,26,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111608.9,E,S,6,34,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111615.0,E,S,10,40,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111716.2,E,R,12,10,2,R,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111738.2,E,S,14,7,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111739.1,E,S,19,7,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111740.8,E,S,14,18,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111740.8,E,S,18,39,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111742.6,E,S,7,18,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111743.1,E,S,19,16,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111745.7,E,S,8,18,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111747.4,E,S,6,23,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111749.5,E,S,12,22,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111748.7,E,S,15,19,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111750.0,E,S,12,19,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111751.5,E,S,13,27,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111752.7,E,S,8,23,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111756.1,E,S,18,25,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111758.0,E,S,10,21,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111804.1,E,S,10,43,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111811.4,E,S,8,33,2,Y,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111924.6,E,S,7,17,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111924.4,E,S,18,3,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111927.0,E,S,14,23,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111927.3,E,S,19,14,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111929.6,E,S,8,15,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111931.0,E,S,19,22,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111932.0,E,S,7,20,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111933.4,E,S,9,24,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111934.5,E,S,12,21,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111936.6,E,S,5,22,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111937.6,E,S,11,15,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111937.8,E,S,15,25,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111941.0,E,S,8,27,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111939.6,E,S,6,21,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111943.1,E,S,7,27,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111943.3,E,S,11,18,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111941.5,E,R,15,43,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111945.0,E,S,14,22,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111945.8,E,S,5,19,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111947.0,E,S,6,24,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111947.8,E,S,12,25,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111949.4,E,S,11,27,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111953.0,E,S,19,42,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111952.6,E,R,8,16,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111955.9,E,S,9,25,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T111954.4,E,R,13,14,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112002.8,E,S,13,43,2,Y,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112119.6,E,S,20,12,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112121.6,E,S,17,18,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112122.2,E,S,17,15,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112124.8,E,S,8,19,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112119.5,E,S,9,9,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112125.8,E,S,14,10,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112128.6,E,S,12,16,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112130.8,E,S,9,24,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112130.0,E,S,12,10,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112134.1,E,S,12,35,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112205.9,E,R,15,6,2,R,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112211.1,E,R,15,11,2,R,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112307.0,E,S,23,17,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112308.4,E,S,7,16,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112310.8,E,S,6,13,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112310.5,E,S,22,17,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112313.0,E,S,10,16,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112313.0,E,S,25,26,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112314.0,E,S,9,21,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112316.5,E,S,7,23,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112318.1,E,S,9,28,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112319.5,E,S,14,28,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112322.2,E,S,5,28,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112322.8,E,S,8,18,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112329.2,E,S,14,39,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112331.1,E,S,11,26,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112319.0,E,R,22,14,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112327.2,E,S,9,25,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112326.7,E,S,12,22,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112328.5,E,S,4,24,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112330.1,E,S,14,21,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112334.6,E,R,19,15,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112354.3,E,R,17,10,2,R,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112454.3,E,S,62,52,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112455.7,E,S,13,16,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112454.2,E,S,10,8,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112457.1,E,S,9,13,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
20161003T112457.6,E,S,18,16,2,G,-1,-1,-1,-1,1,34da429d-d34f-411d-a361-ba7aff64efd9
